Date,Close,Index,Month,Returns (%)
2017-03-01,5911.740234375,NASDAQ,March,1.4814382061574705
2017-04-01,6047.60986328125,NASDAQ,April,2.298301743980713
2017-05-01,6198.52001953125,NASDAQ,May,2.4953685780273016
2017-06-01,6140.419921875,NASDAQ,June,-0.9373220941963467
2017-07-01,6348.1201171875,NASDAQ,July,3.3825080036069988
2017-08-01,6428.66015625,NASDAQ,August,1.268722670266409
2017-09-01,6495.9599609375,NASDAQ,September,1.0468714016881098
2017-10-01,6727.669921875,NASDAQ,October,3.5669856700295766
2017-11-01,6873.97021484375,NASDAQ,November,2.1746056906426947
2017-12-01,6903.39013671875,NASDAQ,December,0.42799024370909766
2018-01-01,7411.47998046875,NASDAQ,January,7.3600047757332865
2018-02-01,7273.009765625,NASDAQ,February,-1.8683207025945725
2018-03-01,7063.4501953125,NASDAQ,March,-2.8813321728640817
2018-04-01,7066.27001953125,NASDAQ,April,0.0399213435471113
2018-05-01,7442.1201171875,NASDAQ,May,5.318932005391752
2018-06-01,7510.2998046875,NASDAQ,June,0.9161325862309111
2018-07-01,7671.7900390625,NASDAQ,July,2.1502501707615806
2018-08-01,8109.5400390625,NASDAQ,August,5.705969503481012
2018-09-01,8046.35009765625,NASDAQ,September,-0.7792049993202155
2018-10-01,7305.89990234375,NASDAQ,October,-9.202311437184163
2018-11-01,7330.5400390625,NASDAQ,November,0.33726354108472023
2018-12-01,6635.27978515625,NASDAQ,December,-9.4844343009027
2019-01-01,7281.740234375,NASDAQ,January,9.742776041862511
2019-02-01,7532.52978515625,NASDAQ,February,3.4440881260408673
2019-03-01,7729.31982421875,NASDAQ,March,2.6125358236259277
2019-04-01,8095.39013671875,NASDAQ,April,4.736125827695337
2019-05-01,7453.14990234375,NASDAQ,May,-7.933406834365552
2019-06-01,8006.240234375,NASDAQ,June,7.420893706395515
2019-07-01,8175.419921875,NASDAQ,July,2.113097815546716
2019-08-01,7962.8798828125,NASDAQ,August,-2.5997446136534985
2019-09-01,7999.33984375,NASDAQ,September,0.4578740540366111
2019-10-01,8292.3603515625,NASDAQ,October,3.663058621536641
2019-11-01,8665.4697265625,NASDAQ,November,4.499435132841234
2019-12-01,8972.599609375,NASDAQ,December,3.5442958374321654
2020-01-01,9150.9404296875,NASDAQ,January,1.9876159427214546
2020-02-01,8567.3701171875,NASDAQ,February,-6.377162183318119
2020-03-01,7700.10009765625,NASDAQ,March,-10.122943303118992
2020-04-01,8889.5498046875,NASDAQ,April,15.447197983741724
2020-05-01,9489.8701171875,NASDAQ,May,6.753101402091799
2020-06-01,10058.76953125,NASDAQ,June,5.994807168457905
2020-07-01,10745.26953125,NASDAQ,July,6.8248904388078735
2020-08-01,11775.4599609375,NASDAQ,August,9.587385655533742
2020-09-01,11167.509765625,NASDAQ,September,-5.162857309432001
2020-10-01,10911.58984375,NASDAQ,October,-2.291647173327338
2020-11-01,12198.740234375,NASDAQ,November,11.796176442264827
2020-12-01,12888.2802734375,NASDAQ,December,5.6525512127837185
2021-01-01,13070.6904296875,NASDAQ,January,1.415318043835101
2021-02-01,13192.349609375,NASDAQ,February,0.9307785257554269
2021-03-01,13246.8701171875,NASDAQ,March,0.413273673203407
2021-04-01,13962.6796875,NASDAQ,April,5.403612808007785
2021-05-01,13748.740234375,NASDAQ,May,-1.532223455047299
2021-06-01,14503.9501953125,NASDAQ,June,5.492939338902492
2021-07-01,14672.6796875,NASDAQ,July,1.1633347461578625
2021-08-01,15259.240234375,NASDAQ,August,3.9976375097638517
2021-09-01,14448.580078125,NASDAQ,September,-5.312585317477336
2021-10-01,15498.3896484375,NASDAQ,October,7.265832106934167
2021-11-01,15537.6904296875,NASDAQ,November,0.25357977274731436
2021-12-01,15644.9697265625,NASDAQ,December,0.6904455804449761
2022-01-01,14239.8798828125,NASDAQ,January,-8.981096597230199
2022-02-01,13751.400390625,NASDAQ,February,-3.4303624483314143
2022-03-01,14220.51953125,NASDAQ,March,3.4114281258570633
2022-04-01,12334.6396484375,NASDAQ,April,-13.26168062051618
2022-05-01,12081.3896484375,NASDAQ,May,-2.0531609128287776
2022-06-01,11028.740234375,NASDAQ,June,-8.712982899269706
2022-07-01,12390.6904296875,NASDAQ,July,12.349100317618289
2022-08-01,11816.2001953125,NASDAQ,August,-4.63646668952804
2022-09-01,10575.6201171875,NASDAQ,September,-10.498976469754972
2022-10-01,10988.150390625,NASDAQ,October,3.9007667528361267
2022-11-01,11468.0,NASDAQ,November,4.366973442449451
2022-12-01,10466.48046875,NASDAQ,December,-8.73316647410185
2023-01-01,11584.5498046875,NASDAQ,January,10.682381143076158
2023-02-01,11455.5400390625,NASDAQ,February,-1.1136364191968728
2023-03-01,12221.91015625,NASDAQ,March,6.6899518885555675
2023-04-01,12226.580078125,NASDAQ,April,0.038209427293267595
2023-05-01,12935.2900390625,NASDAQ,May,5.79646930220068
2023-06-01,13787.919921875,NASDAQ,June,6.591501854521198
2023-07-01,14346.01953125,NASDAQ,July,4.047743332839904
2023-08-01,14034.9697265625,NASDAQ,August,-2.168195881860735
2023-09-01,13219.3203125,NASDAQ,September,-5.811550932801845
2023-10-01,12851.240234375,NASDAQ,October,-2.784410010679206
2023-11-01,14226.2197265625,NASDAQ,November,10.69919686435905
2023-12-01,15011.349609375,NASDAQ,December,5.518893268227432
2024-01-01,15164.009765625,NASDAQ,January,1.0169648980439483
2024-02-01,16091.919921875,NASDAQ,February,6.119160898679055
2024-03-01,16379.4599609375,NASDAQ,March,1.786859743638325
2024-04-01,15657.8203125,NASDAQ,April,-4.405759714657864
2024-05-01,16735.01953125,NASDAQ,May,6.879624349054803
2024-06-01,17732.599609375,NASDAQ,June,5.9610332468520655
2024-07-01,17599.400390625,NASDAQ,July,-0.7511544933297865
2024-08-01,17713.619140625,NASDAQ,August,0.648992280787275
2024-09-01,18189.169921875,NASDAQ,September,2.6846618834620584
2024-10-01,18521.931640625,NASDAQ,October,1.8294497229904172
1992-03-01,3235.5,Dow Jones,March,-0.9854010971945937
1992-04-01,3359.10009765625,Dow Jones,April,3.820123556057786
1992-05-01,3396.89990234375,Dow Jones,May,1.1252955728789926
1992-06-01,3318.5,Dow Jones,June,-2.30798388523773
1992-07-01,3393.800048828125,Dow Jones,July,2.2690989551943597
1992-08-01,3257.39990234375,Dow Jones,August,-4.019097899756163
1992-09-01,3271.699951171875,Dow Jones,September,0.4390019419425961
1992-10-01,3226.300048828125,Dow Jones,October,-1.3876548284169066
1992-11-01,3305.199951171875,Dow Jones,November,2.445522770655151
1992-12-01,3301.110107421875,Dow Jones,December,-0.12373967718806167
1993-01-01,3310.0,Dow Jones,January,0.2693000926608846
1993-02-01,3370.81005859375,Dow Jones,February,1.8371618910498544
1993-03-01,3435.110107421875,Dow Jones,March,1.9075547927773107
1993-04-01,3427.550048828125,Dow Jones,April,-0.22008198739876805
1993-05-01,3527.429931640625,Dow Jones,May,2.9140313457027167
1993-06-01,3516.080078125,Dow Jones,June,-0.32175985733460255
1993-07-01,3539.469970703125,Dow Jones,July,0.6652263901395061
1993-08-01,3651.25,Dow Jones,August,3.1581007953761286
1993-09-01,3555.1201171875,Dow Jones,September,-2.6327937778158117
1993-10-01,3680.590087890625,Dow Jones,October,3.5292751459094385
1993-11-01,3683.949951171875,Dow Jones,November,0.09128599493608558
1993-12-01,3754.090087890625,Dow Jones,December,1.9039383718130631
1994-01-01,3978.360107421875,Dow Jones,January,5.974018051795471
1994-02-01,3832.02001953125,Dow Jones,February,-3.6784022546782147
1994-03-01,3635.9599609375,Dow Jones,March,-5.11636310860748
1994-04-01,3681.68994140625,Dow Jones,April,1.2577140826643962
1994-05-01,3758.3701171875,Dow Jones,May,2.082743984463864
1994-06-01,3624.9599609375,Dow Jones,June,-3.549681167373553
1994-07-01,3764.5,Dow Jones,July,3.8494229058025686
1994-08-01,3913.419921875,Dow Jones,August,3.955901763182368
1994-09-01,3843.18994140625,Dow Jones,September,-1.794593523587451
1994-10-01,3908.1201171875,Dow Jones,October,1.68948651435874
1994-11-01,3739.22998046875,Dow Jones,November,-4.3215185729831855
1994-12-01,3834.43994140625,Dow Jones,December,2.5462451209156356
1995-01-01,3843.860107421875,Dow Jones,January,0.24567254043807996
1995-02-01,4011.050048828125,Dow Jones,February,4.349532416214452
1995-03-01,4157.68994140625,Dow Jones,March,3.655897852009282
1995-04-01,4321.27001953125,Dow Jones,April,3.9343981978048337
1995-05-01,4465.14013671875,Dow Jones,May,3.3293480050364144
1995-06-01,4556.10009765625,Dow Jones,June,2.037113240623678
1995-07-01,4708.47021484375,Dow Jones,July,3.3443101319455604
1995-08-01,4610.56005859375,Dow Jones,August,-2.079447289298597
1995-09-01,4789.080078125,Dow Jones,September,3.871981218388032
1995-10-01,4755.47998046875,Dow Jones,October,-0.701598158897454
1995-11-01,5074.490234375,Dow Jones,November,6.708266152238229
1995-12-01,5117.1201171875,Dow Jones,December,0.8400820741307546
1996-01-01,5395.2998046875,Dow Jones,January,5.43625479037797
1996-02-01,5485.6201171875,Dow Jones,February,1.6740554884740355
1996-03-01,5587.14013671875,Dow Jones,March,1.8506571246734493
1996-04-01,5569.080078125,Dow Jones,April,-0.3232433436752169
1996-05-01,5643.18017578125,Dow Jones,May,1.3305626174655139
1996-06-01,5654.6298828125,Dow Jones,June,0.20289458558115925
1996-07-01,5528.91015625,Dow Jones,July,-2.2233060194555065
1996-08-01,5616.2099609375,Dow Jones,August,1.5789694934509768
1996-09-01,5882.169921875,Dow Jones,September,4.735577244927369
1996-10-01,6029.3798828125,Dow Jones,October,2.5026472015037493
1996-11-01,6521.7001953125,Dow Jones,November,8.165355676185214
1996-12-01,6448.27001953125,Dow Jones,December,-1.1259360838762333
1997-01-01,6813.08984375,Dow Jones,January,5.657638763788464
1997-02-01,6877.740234375,Dow Jones,February,0.9489144001866734
1997-03-01,6583.47998046875,Dow Jones,March,-4.278443847523272
1997-04-01,7009.0,Dow Jones,April,6.463451256685571
1997-05-01,7331.0,Dow Jones,May,4.594093308603231
1997-06-01,7672.7998046875,Dow Jones,June,4.662389915257137
1997-07-01,8222.599609375,Dow Jones,July,7.165569527196758
1997-08-01,7622.39990234375,Dow Jones,August,-7.299391135948441
1997-09-01,7945.2998046875,Dow Jones,September,4.236197345726556
1997-10-01,7442.10009765625,Dow Jones,October,-6.333300434231271
1997-11-01,7823.10009765625,Dow Jones,November,5.1195226481835165
1997-12-01,7908.2998046875,Dow Jones,December,1.0890785745765408
1998-01-01,7906.5,Dow Jones,January,-0.022758427626035083
1998-02-01,8545.7197265625,Dow Jones,February,8.08473694507683
1998-03-01,8799.8095703125,Dow Jones,March,2.9732995216332325
1998-04-01,9063.3701171875,Dow Jones,April,2.9950710270385983
1998-05-01,8899.9501953125,Dow Jones,May,-1.8030811912347677
1998-06-01,8952.01953125,Dow Jones,June,0.5850519923687347
1998-07-01,8883.2900390625,Dow Jones,July,-0.7677540464202215
1998-08-01,7539.06982421875,Dow Jones,August,-15.132008624426419
1998-09-01,7842.6201171875,Dow Jones,September,4.026362668689121
1998-10-01,8592.099609375,Dow Jones,October,9.556493633358286
1998-11-01,9116.5498046875,Dow Jones,November,6.1038654014236915
1998-12-01,9181.4296875,Dow Jones,December,0.7116714568831783
1999-01-01,9358.830078125,Dow Jones,January,1.932165214601822
1999-02-01,9306.580078125,Dow Jones,February,-0.5582962781013334
1999-03-01,9786.16015625,Dow Jones,March,5.153129013011415
1999-04-01,10789.0400390625,Dow Jones,April,10.247940630442297
1999-05-01,10559.740234375,Dow Jones,May,-2.1253031211053375
1999-06-01,10970.7998046875,Dow Jones,June,3.8927053240796816
1999-07-01,10655.150390625,Dow Jones,July,-2.877177778119988
1999-08-01,10829.2802734375,Dow Jones,August,1.6342320514378672
1999-09-01,10336.9501953125,Dow Jones,September,-4.5462862322679705
1999-10-01,10729.8603515625,Dow Jones,October,3.8010259198905105
1999-11-01,10877.8095703125,Dow Jones,November,1.3788550260903865
1999-12-01,11497.1201171875,Dow Jones,December,5.693338745009924
2000-01-01,10940.5302734375,Dow Jones,January,-4.841124021292353
2000-02-01,10128.3095703125,Dow Jones,February,-7.423961022227498
2000-03-01,10921.919921875,Dow Jones,March,7.83556570870112
2000-04-01,10733.91015625,Dow Jones,April,-1.7213984992551001
2000-05-01,10522.330078125,Dow Jones,May,-1.9711370324988597
2000-06-01,10447.8896484375,Dow Jones,June,-0.7074519534628121
2000-07-01,10521.98046875,Dow Jones,July,0.7091462755215883
2000-08-01,11215.099609375,Dow Jones,August,6.587344869946721
2000-09-01,10650.919921875,Dow Jones,September,-5.030536572572098
2000-10-01,10971.1396484375,Dow Jones,October,3.0064983016615088
2000-11-01,10414.490234375,Dow Jones,November,-5.0737610849915455
2000-12-01,10787.990234375,Dow Jones,December,3.586349322861637
2001-01-01,10887.3603515625,Dow Jones,January,0.92111797497616
2001-02-01,10495.2802734375,Dow Jones,February,-3.6012409387067845
2001-03-01,9878.7802734375,Dow Jones,March,-5.874068952310873
2001-04-01,10734.9697265625,Dow Jones,April,8.666955124279463
2001-05-01,10911.9404296875,Dow Jones,May,1.6485440353604774
2001-06-01,10502.400390625,Dow Jones,June,-3.7531366827139867
2001-07-01,10522.8095703125,Dow Jones,July,0.19432871465954182
2001-08-01,9949.75,Dow Jones,August,-5.445879890568827
2001-09-01,8847.5595703125,Dow Jones,September,-11.077569081509587
2001-10-01,9075.1396484375,Dow Jones,October,2.5722356127291013
2001-11-01,9851.5595703125,Dow Jones,November,8.555459772001184
2001-12-01,10021.5703125,Dow Jones,December,1.7257241452391492
2002-01-01,9920.0,Dow Jones,January,-1.0135169372938568
2002-02-01,10106.1298828125,Dow Jones,February,1.8763093025453648
2002-03-01,10403.9404296875,Dow Jones,March,2.9468307881287625
2002-04-01,9946.2197265625,Dow Jones,April,-4.399493693936385
2002-05-01,9925.25,Dow Jones,May,-0.21083112115950486
2002-06-01,9243.259765625,Dow Jones,June,-6.871265049998742
2002-07-01,8736.58984375,Dow Jones,July,-5.481506900403987
2002-08-01,8663.5,Dow Jones,August,-0.8365946560062842
2002-09-01,7591.93017578125,Dow Jones,September,-12.368786566846534
2002-10-01,8397.0302734375,Dow Jones,October,10.604682590793214
2002-11-01,8896.08984375,Dow Jones,November,5.943286543710413
2002-12-01,8341.6298828125,Dow Jones,December,-6.232625464400399
2003-01-01,8053.81005859375,Dow Jones,January,-3.450402718200052
2003-02-01,7891.080078125,Dow Jones,February,-2.0205341234129315
2003-03-01,7992.1298828125,Dow Jones,March,1.280557334193344
2003-04-01,8480.08984375,Dow Jones,April,6.105505892576701
2003-05-01,8850.259765625,Dow Jones,May,4.365165094893686
2003-06-01,8985.4404296875,Dow Jones,June,1.527420297735782
2003-07-01,9233.7998046875,Dow Jones,July,2.7640200493615374
2003-08-01,9415.8203125,Dow Jones,August,1.9712416520022202
2003-09-01,9275.0595703125,Dow Jones,September,-1.494938704391291
2003-10-01,9801.1201171875,Dow Jones,October,5.671775398174361
2003-11-01,9782.4599609375,Dow Jones,November,-0.19038799674822027
2003-12-01,10453.919921875,Dow Jones,December,6.8639172929786385
2004-01-01,10488.0703125,Dow Jones,January,0.32667545648155105
2004-02-01,10583.919921875,Dow Jones,February,0.9138917505230992
2004-03-01,10357.7001953125,Dow Jones,March,-2.1373907610066634
2004-04-01,10225.5703125,Dow Jones,April,-1.2756681533637848
2004-05-01,10188.4501953125,Dow Jones,May,-0.3630126834307079
2004-06-01,10435.48046875,Dow Jones,June,2.4246108947085343
2004-07-01,10139.7099609375,Dow Jones,July,-2.834277814981412
2004-08-01,10173.919921875,Dow Jones,August,0.33738599101247324
2004-09-01,10080.26953125,Dow Jones,September,-0.9204946701383165
2004-10-01,10027.4697265625,Dow Jones,October,-0.5237935803582894
2004-11-01,10428.01953125,Dow Jones,November,3.994525195388565
2004-12-01,10783.009765625,Dow Jones,December,3.4041961017735822
2005-01-01,10489.9404296875,Dow Jones,January,-2.717880650277915
2005-02-01,10766.23046875,Dow Jones,February,2.6338570835023445
2005-03-01,10503.759765625,Dow Jones,March,-2.437907156890673
2005-04-01,10192.509765625,Dow Jones,April,-2.9632246637876114
2005-05-01,10467.48046875,Dow Jones,May,2.697772280310784
2005-06-01,10274.9697265625,Dow Jones,June,-1.8391316111095568
2005-07-01,10640.91015625,Dow Jones,July,3.5614745291315364
2005-08-01,10481.599609375,Dow Jones,August,-1.4971515080542952
2005-09-01,10568.7001953125,Dow Jones,September,0.8309856241750957
2005-10-01,10440.0703125,Dow Jones,October,-1.2170832783160113
2005-11-01,10805.8701171875,Dow Jones,November,3.503805948984118
2005-12-01,10717.5,Dow Jones,December,-0.8177973289438367
2006-01-01,10864.8603515625,Dow Jones,January,1.3749507960111984
2006-02-01,10993.41015625,Dow Jones,February,1.1831703356317336
2006-03-01,11109.3203125,Dow Jones,March,1.054360335897253
2006-04-01,11367.1396484375,Dow Jones,April,2.3207480627541743
2006-05-01,11168.3095703125,Dow Jones,May,-1.7491654389266809
2006-06-01,11150.2197265625,Dow Jones,June,-0.16197477009489702
2006-07-01,11185.6796875,Dow Jones,July,0.31802028845249186
2006-08-01,11381.150390625,Dow Jones,August,1.74750849824028
2006-09-01,11679.0703125,Dow Jones,September,2.6176608835641657
2006-10-01,12080.73046875,Dow Jones,October,3.4391449447830347
2006-11-01,12221.9296875,Dow Jones,November,1.1687970285840565
2006-12-01,12463.150390625,Dow Jones,December,1.9736711738058021
2007-01-01,12621.6904296875,Dow Jones,January,1.2720703360986185
2007-02-01,12268.6298828125,Dow Jones,February,-2.797252466631295
2007-03-01,12354.349609375,Dow Jones,March,0.6986902969710274
2007-04-01,13062.91015625,Dow Jones,April,5.735312414482063
2007-05-01,13627.6396484375,Dow Jones,May,4.323152233557259
2007-06-01,13408.6201171875,Dow Jones,June,-1.6071714317388186
2007-07-01,13211.990234375,Dow Jones,July,-1.4664438331014717
2007-08-01,13357.740234375,Dow Jones,August,1.1031646058955458
2007-09-01,13895.6298828125,Dow Jones,September,4.026801232840915
2007-10-01,13930.009765625,Dow Jones,October,0.24741507295775733
2007-11-01,13371.7197265625,Dow Jones,November,-4.007822309214659
2007-12-01,13264.8203125,Dow Jones,December,-0.799444022522755
2008-01-01,12650.3603515625,Dow Jones,January,-4.6322524275618555
2008-02-01,12266.3896484375,Dow Jones,February,-3.0352550635253217
2008-03-01,12262.8896484375,Dow Jones,March,-0.028533253062323904
2008-04-01,12820.1298828125,Dow Jones,April,4.5441184773769905
2008-05-01,12638.3203125,Dow Jones,May,-1.4181570075685879
2008-06-01,11350.009765625,Dow Jones,June,-10.19368488074155
2008-07-01,11378.01953125,Dow Jones,July,0.24678186365822974
2008-08-01,11543.9599609375,Dow Jones,August,1.4584298192821699
2008-09-01,10850.66015625,Dow Jones,September,-6.005736394040618
2008-10-01,9325.009765625,Dow Jones,October,-14.060438430985444
2008-11-01,8829.0400390625,Dow Jones,November,-5.318704634399474
2008-12-01,8776.3896484375,Dow Jones,December,-0.5963319952345669
2009-01-01,8000.85986328125,Dow Jones,January,-8.83654687430977
2009-02-01,7062.93017578125,Dow Jones,February,-11.72286108652506
2009-03-01,7608.919921875,Dow Jones,March,7.730357408401778
2009-04-01,8168.1201171875,Dow Jones,April,7.349271658186951
2009-05-01,8500.330078125,Dow Jones,May,4.067153227074338
2009-06-01,8447.0,Dow Jones,June,-0.627388320628175
2009-07-01,9171.6103515625,Dow Jones,July,8.57831598866461
2009-08-01,9496.2802734375,Dow Jones,August,3.539944561858621
2009-09-01,9712.2802734375,Dow Jones,September,2.27457482067146
2009-10-01,9712.73046875,Dow Jones,October,0.004635320437884616
2009-11-01,10344.83984375,Dow Jones,November,6.508050203120175
2009-12-01,10428.0498046875,Dow Jones,December,0.8043620026439768
2010-01-01,10067.330078125,Dow Jones,January,-3.459129303355968
2010-02-01,10325.259765625,Dow Jones,February,2.5620465952581384
2010-03-01,10856.6298828125,Dow Jones,March,5.146312337405257
2010-04-01,11008.6103515625,Dow Jones,April,1.3998862482233587
2010-05-01,10136.6298828125,Dow Jones,May,-7.92089501674692
2010-06-01,9774.01953125,Dow Jones,June,-3.5772278928456913
2010-07-01,10465.9404296875,Dow Jones,July,7.079184732803689
2010-08-01,10014.7197265625,Dow Jones,August,-4.311324970330189
2010-09-01,10788.0498046875,Dow Jones,September,7.7219343050995315
2010-10-01,11118.490234375,Dow Jones,October,3.063022841662466
2010-11-01,11006.01953125,Dow Jones,November,-1.0115645267850693
2010-12-01,11577.509765625,Dow Jones,December,5.192524261403819
2011-01-01,11891.9296875,Dow Jones,January,2.715781962098185
2011-02-01,12226.33984375,Dow Jones,February,2.8120764672995735
2011-03-01,12319.73046875,Dow Jones,March,0.7638477761416018
2011-04-01,12810.5400390625,Dow Jones,April,3.9839310734717692
2011-05-01,12569.7900390625,Dow Jones,May,-1.8793118733940517
2011-06-01,12414.33984375,Dow Jones,June,-1.2366968328779926
2011-07-01,12143.240234375,Dow Jones,July,-2.1837617850576696
2011-08-01,11613.5302734375,Dow Jones,August,-4.362179704211078
2011-09-01,10913.3798828125,Dow Jones,September,-6.028747281318802
2011-10-01,11955.009765625,Dow Jones,October,9.544521440630538
2011-11-01,12045.6796875,Dow Jones,November,0.7584261631948586
2011-12-01,12217.5595703125,Dow Jones,December,1.42690065875537
2012-01-01,12632.91015625,Dow Jones,January,3.39961989583224
2012-02-01,12952.0703125,Dow Jones,February,2.526418317730994
2012-03-01,13212.0400390625,Dow Jones,March,2.0071673507794596
2012-04-01,13213.6298828125,Dow Jones,April,0.012033294974123088
2012-05-01,12393.4501953125,Dow Jones,May,-6.207073262789365
2012-06-01,12880.08984375,Dow Jones,June,3.9265873567762233
2012-07-01,13008.6796875,Dow Jones,July,0.9983613880798936
2012-08-01,13090.83984375,Dow Jones,August,0.6315795163205351
2012-09-01,13437.1298828125,Dow Jones,September,2.645285124527974
2012-10-01,13096.4599609375,Dow Jones,October,-2.5352878542221458
2012-11-01,13025.580078125,Dow Jones,November,-0.5412140610814853
2012-12-01,13104.1396484375,Dow Jones,December,0.603117633466721
2013-01-01,13860.580078125,Dow Jones,January,5.772530284181587
2013-02-01,14054.490234375,Dow Jones,February,1.399004624316058
2013-03-01,14578.5400390625,Dow Jones,March,3.7287001943746123
2013-04-01,14839.7998046875,Dow Jones,April,1.7920845635088778
2013-05-01,15115.5703125,Dow Jones,May,1.85831690078051
2013-06-01,14909.599609375,Dow Jones,June,-1.362639310768643
2013-07-01,15499.5400390625,Dow Jones,July,3.95678251021947
2013-08-01,14810.3095703125,Dow Jones,August,-4.446780143236362
2013-09-01,15129.669921875,Dow Jones,September,2.1563381241041846
2013-10-01,15545.75,Dow Jones,October,2.750093559697664
2013-11-01,16086.41015625,Dow Jones,November,3.477864729910096
2013-12-01,16576.66015625,Dow Jones,December,3.047603506550689
2014-01-01,15698.849609375,Dow Jones,January,-5.295460838316302
2014-02-01,16321.7099609375,Dow Jones,February,3.9675541014835947
2014-03-01,16457.66015625,Dow Jones,March,0.8329408844898412
2014-04-01,16580.83984375,Dow Jones,April,0.7484641579089901
2014-05-01,16717.169921875,Dow Jones,May,0.822214552517897
2014-06-01,16826.599609375,Dow Jones,June,0.6545945755854765
2014-07-01,16563.30078125,Dow Jones,July,-1.5647774014798665
2014-08-01,17098.44921875,Dow Jones,August,3.230928693306101
2014-09-01,17042.900390625,Dow Jones,September,-0.3248764108038871
2014-10-01,17390.51953125,Dow Jones,October,2.0396712569899167
2014-11-01,17828.240234375,Dow Jones,November,2.5170076278539844
2014-12-01,17823.0703125,Dow Jones,December,-0.028998497928200972
2015-01-01,17164.94921875,Dow Jones,January,-3.692523690985128
2015-02-01,18132.69921875,Dow Jones,February,5.637942691626985
2015-03-01,17776.119140625,Dow Jones,March,-1.9665030220998747
2015-04-01,17840.51953125,Dow Jones,April,0.3622859979477866
2015-05-01,18010.6796875,Dow Jones,May,0.9537847591934989
2015-06-01,17619.509765625,Dow Jones,June,-2.171877622955476
2015-07-01,17689.859375,Dow Jones,July,0.39927109386579396
2015-08-01,16528.029296875,Dow Jones,August,-6.567774528309389
2015-09-01,16284.7001953125,Dow Jones,September,-1.4722208993694585
2015-10-01,17663.5390625,Dow Jones,October,8.467081681886878
2015-11-01,17719.919921875,Dow Jones,November,0.3191934480146097
2015-12-01,17425.029296875,Dow Jones,December,-1.6641758331873757
2016-01-01,16466.30078125,Dow Jones,January,-5.502019533458913
2016-02-01,16516.5,Dow Jones,February,0.30486032908594307
2016-03-01,17685.08984375,Dow Jones,March,7.075287401991948
2016-04-01,17773.640625,Dow Jones,April,0.5007086875574718
2016-05-01,17787.19921875,Dow Jones,May,0.07628484245894018
2016-06-01,17929.990234375,Dow Jones,June,0.8027740279339834
2016-07-01,18432.240234375,Dow Jones,July,2.801172747083247
2016-08-01,18400.880859375,Dow Jones,August,-0.17013328060643262
2016-09-01,18308.150390625,Dow Jones,September,-0.5039458135655206
2016-10-01,18142.419921875,Dow Jones,October,-0.9052278095490474
2016-11-01,19123.580078125,Dow Jones,November,5.408099693839508
2016-12-01,19762.599609375,Dow Jones,December,3.3415266840174818
2017-01-01,19864.08984375,Dow Jones,January,0.5135469846125673
2017-02-01,20812.240234375,Dow Jones,February,4.773188190765887
2017-03-01,20663.220703125,Dow Jones,March,-0.7160186965546766
2017-04-01,20940.509765625,Dow Jones,April,1.341945026304936
2017-05-01,21008.650390625,Dow Jones,May,0.3254009848024708
2017-06-01,21349.630859375,Dow Jones,June,1.6230479464885539
2017-07-01,21891.119140625,Dow Jones,July,2.5362887293773673
2017-08-01,21948.099609375,Dow Jones,August,0.2602903414118174
2017-09-01,22405.08984375,Dow Jones,September,2.0821403333699084
2017-10-01,23377.240234375,Dow Jones,October,4.338971177552264
2017-11-01,24272.349609375,Dow Jones,November,3.8289779547364677
2017-12-01,24719.220703125,Dow Jones,December,1.8410706047897296
2018-01-01,26149.390625,Dow Jones,January,5.785659422888667
2018-02-01,25029.19921875,Dow Jones,February,-4.283814572638822
2018-03-01,24103.109375,Dow Jones,March,-3.7000378464215666
2018-04-01,24163.150390625,Dow Jones,April,0.24910070601626977
2018-05-01,24415.83984375,Dow Jones,May,1.0457636899162015
2018-06-01,24271.41015625,Dow Jones,June,-0.5915409358198676
2018-07-01,25415.189453125,Dow Jones,July,4.712455063433851
2018-08-01,25964.8203125,Dow Jones,August,2.162607760169255
2018-09-01,26458.310546875,Dow Jones,September,1.900611013038378
2018-10-01,25115.759765625,Dow Jones,October,-5.074212047180648
2018-11-01,25538.4609375,Dow Jones,November,1.6830116859675393
2018-12-01,23327.4609375,Dow Jones,December,-8.657530324207697
2019-01-01,24999.669921875,Dow Jones,January,7.168414037238158
2019-02-01,25916.0,Dow Jones,February,3.665368706821215
2019-03-01,25928.6796875,Dow Jones,March,0.04892609777742418
2019-04-01,26592.91015625,Dow Jones,April,2.561759706840072
2019-05-01,24815.0390625,Dow Jones,May,-6.685507841390404
2019-06-01,26599.9609375,Dow Jones,June,7.192903748829238
2019-07-01,26864.26953125,Dow Jones,July,0.9936427890665955
2019-08-01,26403.279296875,Dow Jones,August,-1.7159976519694697
2019-09-01,26916.830078125,Dow Jones,September,1.9450265077898266
2019-10-01,27046.23046875,Dow Jones,October,0.48074156670536716
2019-11-01,28051.41015625,Dow Jones,November,3.716524151716505
2019-12-01,28538.439453125,Dow Jones,December,1.7362025444075169
2020-01-01,28256.029296875,Dow Jones,January,-0.9895781327281972
2020-02-01,25409.359375,Dow Jones,February,-10.074557511128535
2020-03-01,21917.16015625,Dow Jones,March,-13.743751533483906
2020-04-01,24345.720703125,Dow Jones,April,11.080635125908223
2020-05-01,25383.109375,Dow Jones,May,4.261071933441851
2020-06-01,25812.880859375,Dow Jones,June,1.6931396308691893
2020-07-01,26428.3203125,Dow Jones,July,2.384233888800824
