Title1,Textbox33
Visitation By State and by Park for Calendar Year: 2023,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Calendar Year 2023 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Wrangell-St. Elias NP & PRES,"78,305",20.03%,"300,165",20.03%,0,,"3,601,980",20.03%,0,,0,,0,,0,,0,,488,150.26%,0,346.44%,"32,251",,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Yukon-Charley Rivers NPRES,"1,011",35.89%,"5,698",121.37%,0,-100.00%,"68,382",121.39%,0,-100.00%,0,,0,,0,,0,,"2,765",125.71%,0,,0,-100.00%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
American Samoa,National Park of American Samoa,"12,135",543.08%,"2,022",543.95%,0,,"24,273",543.68%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"12,135",543.08%,"2,022",543.95%,0,,"24,273",543.68%,0,,0,,0,,0,,0,,0,,0,,0,,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Canyon de Chelly NM,"333,349",-6.09%,"193,297",-5.01%,"471,297",-8.86%,"2,319,575",-5.01%,"942,593",-8.86%,"15,673",4.13%,"10,901",-0.44%,0,,0,,50,1566.67%,0,,0,,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Casa Grande Ruins NM,"111,392",41.80%,"12,643",41.80%,"2,160",0.00%,"151,727",41.80%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Chiricahua NM,"62,582",1.96%,"34,445",-2.39%,"3,600",0.00%,"413,350",-2.39%,"1,200",0.00%,0,,0,,"9,418",-3.78%,"4,857",-7.36%,0,,0,-3.47%,"1,781",,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Coronado NMEM,"140,089",6.65%,"11,481",-3.92%,"2,508",0.00%,"137,777",-3.92%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Fort Bowie NHS,"8,333",5.31%,"1,398",6.07%,0,,"16,776",6.00%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Glen Canyon NRA,"1,141,021",30.43%,"462,339",35.78%,"23,006",10.01%,"5,548,069",35.78%,"276,068",10.00%,"56,647",188.00%,"28,383",1464.66%,"65,016",573.95%,"66,366",571.52%,0,,0,-8.63%,"357,831",,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Arizona,Grand Canyon NP,"4,733,705",0.03%,"6,171,077",-0.18%,"12,533",62.34%,"74,052,927",-0.18%,"12,533",62.34%,"530,029",0.68%,"37,380",-5.13%,"159,019",77.03%,"84,332",48.58%,"299,725",-9.62%,0,92.98%,"27,290",,Subtotal Arizona,"10,809,520",5.19%,"8,290,420",1.81%,"5,252,295",-2.57%,"99,485,159",1.81%,"2,824,359",-4.62%,"607,583",4.97%,"153,314",21.21%,"246,895",,"196,206",,"320,192",-8.32%,83,,"394,129",,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
