Title1,Textbox33
Visitation By State and by Park for Calendar Year: 2022,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Calendar Year 2022 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,National Capital Parks East,"1,141,085",4.28%,"162,089",5.06%,"6,321,141",1.51%,"1,945,076",5.06%,"2,470,684",0.96%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,Pennsylvania Avenue NHS,"56,928",,"1,565",,0,,"18,786",,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,President's Park,"714,224",80.40%,"91,425",69.65%,0,,"1,097,104",69.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,Rock Creek Park,"2,026,156",10.22%,"217,285",27.97%,"12,419,553",0.26%,"2,607,428",27.97%,"6,209,774",0.26%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,Thomas Jefferson MEM,"2,975,148",62.23%,"123,964",62.23%,0,,"1,487,576",62.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,Vietnam Veterans MEM,"4,886,254",34.38%,"203,594",34.38%,0,,"2,443,128",34.38%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,Washington Monument,"260,317",307.76%,"21,693",307.76%,0,,"260,317",307.76%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,White House,"236,380",1564.06%,"28,377",3781.94%,0,,"340,532",3782.03%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,World War I MEM,"848,634",48.08%,"35,359",48.08%,0,,"424,318",48.08%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
District of Columbia,World War II MEM,"4,815,309",29.19%,"200,637",29.19%,0,,"2,407,651",29.19%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,440,783",37.91%,"2,177,723",32.43%,"18,748,083",,"26,132,795",,"8,696,913",,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Big Cypress NPRES,"2,903,159",13.24%,"512,310",14.60%,0,,"6,147,723",14.60%,0,,0,,0,,"8,591",64.70%,"22,275",16.45%,431,-56.02%,0,160.11%,"1,454",,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Biscayne NP,"701,023",-0.66%,"181,410",-2.09%,0,,"2,176,928",-2.09%,0,,0,,0,,"2,267",1.21%,0,,0,,0,-63.15%,810,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Canaveral NS,"2,122,075",-4.33%,"447,693",-4.57%,0,,"5,372,318",-4.57%,0,,0,,0,,0,,0,,"2,874",-38.90%,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Castillo de San Marcos NM,"624,841",25.31%,"39,052",25.32%,0,,"468,630",25.31%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,De Soto NMEM,"173,150",-22.14%,"23,808",-22.14%,0,,"285,697",-22.14%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Dry Tortugas NP,"78,488",-6.36%,"49,891",-5.40%,"2,109",57.62%,"598,701",-5.40%,"25,308",57.62%,0,,0,,"5,324",-19.01%,0,,0,,"2,109",8.54%,"7,635",57.62%,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Everglades NP,"1,155,193",22.62%,"504,487",26.54%,"6,000",0.00%,"6,053,850",26.54%,"27,000",0.00%,0,,"64,607",67.15%,0,,0,,"12,305",-54.07%,0,,27,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Fort Caroline NMEM,"329,363",1.70%,"27,446",1.70%,0,,"329,363",1.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Fort Matanzas NM,"698,895",24.33%,"59,501",22.50%,0,,"714,023",22.50%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Gulf Islands NS,"4,510,953",2.84%,"957,205",-6.14%,"12,336",9.09%,"11,486,470",-6.14%,"6,168",9.09%,0,,0,,"40,605",22.69%,"103,399",-13.47%,0,,0,1.92%,"3,560",,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Florida,Timucuan EHP,"1,102,223",17.83%,"229,442",8.07%,0,,"2,753,308",8.07%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"14,399,363",7.12%,"3,032,245",3.76%,"20,445",,"36,387,011",3.76%,"58,476",,0,,"64,607",,"56,787",20.50%,"125,674",-9.34%,"15,610",-51.93%,"2,109",1.52%,"13,486",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Andersonville NHS,"60,109",33.33%,"10,018",33.32%,0,,"120,218",33.33%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Chattahoochee River NRA,"3,537,848",8.65%,"1,179,282",8.65%,0,,"14,151,389",8.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Chickamauga & Chattanooga NMP,"482,136",2.00%,"77,993",1.90%,"2,286,091",0.87%,"935,925",1.90%,"342,915",0.87%,0,,0,,0,,0,,0,,0,23.87%,"2,174",,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Cumberland Island NS,"64,387",-10.87%,"71,058",-10.10%,0,,"852,696",-10.10%,0,,0,,0,,"17,849",-8.08%,0,,"3,374",-17.63%,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Fort Frederica NM,"245,214",188.96%,"20,623",102.78%,"1,800",0.00%,"247,483",102.78%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Fort Pulaski NM,"471,077",12.30%,"78,512",-10.16%,"74,522",282.64%,"942,154",-10.16%,"18,631",282.41%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Jimmy Carter NHP,"35,308",27.86%,"3,585",34.72%,0,,"43,030",34.71%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Kennesaw Mountain NBP,"1,322,003",-26.59%,"171,211",-25.50%,"25,986,620",1.16%,"2,054,535",-25.50%,"4,157,860",1.16%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,"Martin Luther King, Jr. NHP","242,789",766.05%,"30,693",751.40%,0,,"368,326",751.25%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Georgia,Ocmulgee Mounds NHP,"155,242",20.51%,"19,405",20.51%,0,,"232,865",20.51%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,616,113",4.42%,"1,662,380",4.01%,"28,349,033",,"19,948,621",4.01%,"4,519,850",,0,,0,,"17,849",,0,,"3,374",,0,,"2,174",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Guam,War in the Pacific NHP,"380,578",3.66%,"31,825",3.69%,319,57.92%,"381,902",3.69%,159,57.43%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"380,578",3.66%,"31,825",3.69%,319,57.92%,"381,902",3.69%,159,57.43%,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Haleakala NP,"1,087,616",27.48%,"243,231",50.44%,"20,160",0.00%,"2,918,775",50.44%,"20,160",0.00%,0,,0,,"20,614",560.71%,0,,"5,604",17.76%,0,155.80%,"4,763",,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Hawaii Volcanoes NP,"1,580,961",25.20%,"867,690",29.41%,"1,890,756",0.86%,"10,412,282",29.41%,"623,949",0.86%,"34,075",24.83%,"7,516",161.61%,936,-20.48%,152,162.07%,"4,864",-5.99%,0,41.45%,"76,756",,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Kalaupapa NHP,"38,771",53.54%,"6,955",61.63%,0,,"83,461",61.62%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Kaloko Honokohau NHP,"291,342",10.92%,"52,855",7.41%,0,,"634,260",7.41%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Pearl Harbor NMEM,"1,545,582",30.39%,"386,395",30.39%,0,,"4,636,746",30.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Pu'uhonua o Honaunau NHP,"311,441",24.12%,"25,953",24.12%,0,,"311,441",24.12%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Hawaii,Pu'ukohola Heiau NHS,"31,602",29.91%,"1,316",29.91%,"232,470",22.14%,"15,802",29.93%,"38,729",22.13%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,887,315",26.47%,"1,584,395",31.60%,"2,143,386",2.79%,"19,012,767",31.60%,"682,838",1.84%,"34,075",,"7,516",,"21,550",401.51%,152,,"10,468",5.39%,0,45.25%,"81,519",,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Idaho,City of Rocks NRES,"83,996",-13.74%,"24,498",-13.74%,0,,"293,981",-13.74%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"696,380",0.66%,"111,583",-8.52%,"1,800",,"1,339,013",-8.52%,180,,0,,0,,"5,225",,"11,453",,198,,0,,917,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Idaho,Craters of the Moon NM & PRES,"237,774",-12.21%,"60,394",-11.90%,0,,"724,731",-11.90%,0,,0,,0,,"5,225",-0.82%,"11,453",-15.37%,198,20.73%,0,-13.82%,917,,Subtotal Idaho,"696,380",0.66%,"111,583",-8.52%,"1,800",,"1,339,013",-8.52%,180,,0,,0,,"5,225",,"11,453",,198,,0,,917,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Idaho,Hagerman Fossil Beds NM,"25,122",205.03%,"3,140",205.15%,0,,"37,685",205.07%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"696,380",0.66%,"111,583",-8.52%,"1,800",,"1,339,013",-8.52%,180,,0,,0,,"5,225",,"11,453",,198,,0,,917,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Idaho,Minidoka NHS,"4,971",-19.74%,527,-18.04%,0,,"6,324",-18.16%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"696,380",0.66%,"111,583",-8.52%,"1,800",,"1,339,013",-8.52%,180,,0,,0,,"5,225",,"11,453",,198,,0,,917,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Idaho,Nez Perce NHP,"344,517",11.43%,"23,024",-1.41%,"1,800",0.00%,"276,292",-1.41%,180,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"696,380",0.66%,"111,583",-8.52%,"1,800",,"1,339,013",-8.52%,180,,0,,0,,"5,225",,"11,453",,198,,0,,917,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Illinois,Lincoln Home NHS,"145,144",61.34%,"10,728",84.05%,12,,"128,744",84.05%,48,,0,,0,,0,,0,,0,,0,,0,,Subtotal Illinois,"145,144",61.34%,"10,728",84.05%,12,,"128,744",84.05%,48,,0,,0,,0,,0,,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
Indiana,George Rogers Clark NHP,"123,229",6.15%,"13,760",6.15%,0,,"165,127",6.15%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Indiana,"3,063,228",-10.11%,"669,989",-5.62%,"20,143",,"8,039,889",-5.62%,"4,668",,0,,0,,"22,460",,"11,039",,0,,0,,0,,"311,986,008",5.00%,"113,245,394",0.17%,"162,749,152",,"1,358,947,005",0.17%,"86,933,431",,"2,735,836",,"1,418,618",,"3,269,989",,"2,567,069",,"1,865,699",,"43,383",,"1,353,525",
