Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2020,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2020 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,"Martin Luther King, Jr. MEM","1,404,417",-61.59%,"58,517",-61.59%,0,,"702,207",-61.60%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Mary McLeod Bethune Council House NHS,"1,078",-67.62%,179,-67.69%,0,,"2,156",-67.62%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,National Capital Parks Central,"752,362",-58.01%,"146,201",55.09%,0,,"1,754,418",55.09%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,National Capital Parks East,"912,453",-16.31%,"123,984",-19.30%,"5,121,138",-15.51%,"1,487,811",-19.30%,"2,170,682",-9.77%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Pennsylvania Avenue NHS,"42,869",-64.90%,"1,178",-64.93%,0,,"14,146",-64.91%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,President's Park,"299,994",-66.85%,"32,591",-69.46%,0,,"391,094",-69.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Rock Creek Park,"1,887,005",-21.73%,"152,652",-30.39%,"12,421,268",0.28%,"1,831,832",-30.39%,"6,210,631",0.28%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Thomas Jefferson MEM,"1,091,593",-65.09%,"45,483",-65.09%,0,,"545,798",-65.09%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Vietnam Veterans MEM,"2,019,657",-54.85%,"84,152",-54.85%,0,,"1,009,828",-54.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,Washington Monument,"170,775",953.65%,"14,231",954.15%,0,,"170,775",953.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,White House,"184,896",-58.93%,"8,322",-72.94%,0,,"99,865",-72.94%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
District of Columbia,World War II MEM,"2,182,495",-54.00%,"90,937",-54.00%,0,,"1,091,249",-54.00%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"18,959,527",-51.87%,"1,255,230",-42.15%,"17,547,170",,"15,062,851",-42.15%,"8,389,898",,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Big Cypress NPRES,"1,178,875",27.49%,"363,865",47.33%,0,,"4,366,381",47.33%,0,,0,,0,,"4,813",156.01%,"10,172",23.03%,"5,042",46.31%,0,,231,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Biscayne NP,"507,241",-21.16%,"129,138",-23.77%,0,,"1,549,659",-23.77%,0,,0,,0,,208,-65.51%,0,,0,,0,-73.98%,956,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Canaveral NS,"1,128,934",-34.61%,"236,961",-34.93%,0,,"2,843,540",-34.93%,0,,0,,0,,0,,0,,"2,596",19.03%,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Castillo de San Marcos NM,"372,603",-41.65%,"23,287",-41.65%,0,,"279,452",-41.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,De Soto NMEM,"199,401",13.27%,"27,417",13.27%,0,,"329,013",13.27%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Dry Tortugas NP,"48,601",-30.88%,"31,160",-35.33%,"1,722",-36.50%,"373,930",-35.33%,"20,664",-36.50%,0,,0,,"3,984",-33.00%,0,,0,,"1,722",-39.95%,"5,655",-36.50%,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Everglades NP,"878,762",-17.36%,"398,762",9.84%,"6,000",0.00%,"4,785,148",9.84%,"27,000",0.00%,0,,"47,695",225.54%,0,,0,,"13,348",53.21%,0,30.63%,951,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Fort Caroline NMEM,"368,079",149.74%,"30,673",149.76%,0,,"368,079",149.74%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Fort Matanzas NM,"515,101",-14.48%,"44,504",-12.71%,0,,"534,056",-12.71%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Gulf Islands NS,"3,673,075",-3.82%,"689,086",-24.24%,"12,336",20.00%,"8,269,039",-24.24%,"6,168",20.00%,0,,0,,"8,774",-72.42%,"49,904",-55.27%,0,,0,-33.33%,"2,847",,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Florida,Timucuan EHP,"1,033,039",-11.20%,"212,849",-14.32%,0,,"2,554,189",-14.32%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,903,711",-9.76%,"2,187,702",-11.69%,"20,058",,"26,252,486",-11.69%,"53,832",,0,,"47,695",,"17,779",-55.82%,"60,076",-49.87%,"20,986",46.36%,"1,722",,"10,640",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Andersonville NHS,"78,081",-25.09%,"13,013",-25.09%,0,,"156,162",-25.09%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Chattahoochee River NRA,"3,099,584",-3.15%,"1,033,194",-3.15%,0,,"12,398,336",-3.15%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Chickamauga & Chattanooga NMP,"352,419",-26.59%,"59,569",-22.93%,"2,024,125",-2.50%,"714,830",-22.93%,"303,617",-2.50%,0,,0,,0,,0,,0,,0,-60.62%,723,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Cumberland Island NS,"38,105",-24.98%,"43,213",-43.02%,0,,"518,567",-43.02%,0,,0,,0,,"9,944",-54.22%,0,,"2,856",-31.77%,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Fort Frederica NM,"198,631",4.32%,"16,705",4.32%,"1,800",0.00%,"200,468",4.32%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Fort Pulaski NM,"353,386",-2.09%,"73,622",-2.09%,"19,476",0.00%,"883,465",-2.09%,"4,872",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Jimmy Carter NHP,"19,566",-61.77%,"1,982",-59.71%,0,,"23,794",-59.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Kennesaw Mountain NBP,"2,254,676",-18.46%,"300,409",-17.01%,"25,576,323",1.27%,"3,604,913",-17.01%,"4,092,212",1.27%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,"Martin Luther King, Jr. NHP","397,083",-45.53%,"49,773",-46.08%,0,,"597,283",-46.08%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Georgia,Ocmulgee Mounds NHP,"66,004",-53.99%,"8,250",-54.00%,0,,"99,008",-53.99%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,857,535",-15.08%,"1,599,730",-11.40%,"27,621,724",,"19,196,826",-11.40%,"4,401,145",,0,,0,,"9,944",,0,,"2,856",,0,,723,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Guam,War in the Pacific NHP,"351,211",-16.98%,"29,314",-17.30%,505,-55.74%,"351,771",-17.30%,252,-55.87%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"351,211",-16.98%,"29,314",-17.30%,505,-55.74%,"351,771",-17.30%,252,-55.87%,0,,0,,0,,0,,0,,0,,0,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Haleakala NP,"442,578",-53.38%,"87,983",-52.22%,"20,160",-9.97%,"1,055,797",-52.22%,"20,160",0.00%,0,,0,,"4,822",-37.77%,0,,980,-37.90%,0,-44.83%,"1,308",,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Hawaii Volcanoes NP,"761,238",-43.48%,"408,084",-40.26%,"1,860,765",0.64%,"4,897,013",-40.26%,"614,053",0.64%,"12,749",-36.29%,"2,327",-26.71%,779,-1.52%,50,194.12%,"3,488",9.89%,0,-26.15%,"38,808",,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Kalaupapa NHP,"31,932",-54.65%,"6,307",-56.62%,0,,"75,690",-56.62%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Kaloko Honokohau NHP,"156,610",-31.20%,"29,249",-31.40%,0,,"350,994",-31.40%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Pearl Harbor NMEM,"788,445",-51.75%,"197,111",-51.75%,0,,"2,365,335",-51.75%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Pu'uhonua o Honaunau NHP,"216,125",-46.76%,"18,010",-46.76%,0,,"216,125",-46.76%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Hawaii,Pu'ukohola Heiau NHS,"56,373",-54.74%,"2,348",-54.75%,"115,788",-21.50%,"28,185",-54.74%,"19,290",-21.51%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"2,453,301",-48.45%,"749,092",-45.40%,"1,996,713",-1.09%,"8,989,139",-45.40%,"653,503",-0.21%,"12,749",,"2,327",,"5,601",-34.41%,50,,"4,468",-5.98%,0,-26.96%,"40,116",,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Idaho,City of Rocks NRES,"105,410",-5.61%,"30,744",-5.62%,0,,"368,933",-5.61%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"654,053",5.40%,"108,148",-8.64%,"1,800",,"1,297,795",-8.64%,180,,0,,0,,"4,929",,"7,669",,147,,0,,623,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Idaho,Craters of the Moon NM & PRES,"232,507",-14.20%,"55,026",-16.10%,0,,"660,313",-16.10%,0,,0,,0,,"4,929",-19.53%,"7,669",-28.89%,147,101.37%,0,1171.43%,623,,Subtotal Idaho,"654,053",5.40%,"108,148",-8.64%,"1,800",,"1,297,795",-8.64%,180,,0,,0,,"4,929",,"7,669",,147,,0,,623,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Idaho,Hagerman Fossil Beds NM,"15,255",-36.16%,"1,906",-36.19%,0,,"22,883",-36.16%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"654,053",5.40%,"108,148",-8.64%,"1,800",,"1,297,795",-8.64%,180,,0,,0,,"4,929",,"7,669",,147,,0,,623,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
Idaho,Minidoka NHS,"4,214",-33.83%,399,-45.71%,0,,"4,789",-45.72%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"654,053",5.40%,"108,148",-8.64%,"1,800",,"1,297,795",-8.64%,180,,0,,0,,"4,929",,"7,669",,147,,0,,623,,"244,979,922",-24.22%,"89,240,517",-24.25%,"153,550,868",,"1,070,888,431",-24.25%,"83,071,630",,"1,352,341",,"1,197,601",,"1,907,546",,"1,505,013",,"1,410,369",,"29,780",,"954,395",
